State,County Name,"Median
Home Price
Q4 2021","Monthly
Payment
Q4 2021","Monthly
Payment
Q4 2020",Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,Population,,
Texas,Menard County,74475,285,232,$560 ,$600 ,$757 ,"$1,075 ","$1,105 ","2,138",,
Texas,Midland County,279569,1072,965,"$1,158 ","$1,165 ","$1,433 ","$1,771 ","$2,453 ","176,832",,
Texas,Milam County,134883,517,420,$560 ,$615 ,$757 ,"$1,073 ","$1,296 ","24,823",,
Texas,Mills County,176077,675,548,$560 ,$600 ,$757 ,$936 ,"$1,105 ","4,873",,
Texas,Mitchell County,86657,332,270,$560 ,$664 ,$757 ,"$1,064 ","$1,262 ","8,545",,
Texas,Montague County,144931,556,451,$676 ,$694 ,$913 ,"$1,230 ","$1,333 ","19,818",,
Texas,Montgomery County,314392,1205,1019,$944 ,"$1,014 ","$1,208 ","$1,603 ","$2,058 ","607,391",,
Texas,Moore County,153094,587,477,$659 ,$677 ,$891 ,"$1,101 ","$1,301 ","20,940",,
Texas,Morris County,113533,435,354,$503 ,$575 ,$757 ,"$1,075 ","$1,258 ","12,388",,
Texas,Motley County,70958,272,221,$560 ,$600 ,$757 ,$995 ,"$1,105 ","1,200",,
Texas,Nacogdoches County,162388,622,506,$602 ,$690 ,$835 ,"$1,095 ","$1,284 ","65,204",,
Texas,Navarro County,122576,470,382,$578 ,$647 ,$851 ,"$1,207 ","$1,406 ","50,113",,
Texas,Newton County,101979,391,318,$560 ,$600 ,$757 ,"$1,065 ","$1,105 ","13,595",,
Texas,Nolan County,94820,363,295,$579 ,$595 ,$783 ,"$1,112 ","$1,149 ","14,714",,
Texas,Nueces County,190598,731,607,$822 ,$909 ,"$1,118 ","$1,474 ","$1,720 ","362,294",,
Texas,Ochiltree County,128981,494,402,$619 ,$663 ,$837 ,"$1,035 ","$1,222 ","9,836",,
Texas,Oldham County,114789,440,357,$676 ,$775 ,$988 ,"$1,221 ","$1,546 ","2,112",,
Texas,Orange County,149283,572,491,$747 ,$798 ,$982 ,"$1,281 ","$1,332 ","83,396",,
Texas,Palo Pinto County,134381,515,418,$580 ,$638 ,$839 ,"$1,116 ","$1,199 ","29,189",,
Texas,Panola County,128353,492,400,$618 ,$635 ,$835 ,"$1,032 ","$1,132 ","23,194",,
Texas,Parker County,316593,1214,966,$939 ,"$1,064 ","$1,269 ","$1,685 ","$2,098 ","142,878",,
Texas,Parmer County,122576,470,382,$564 ,$669 ,$762 ,"$1,010 ","$1,113 ","9,605",,
Texas,Pecos County,109640,420,341,$623 ,$805 ,$926 ,"$1,315 ","$1,400 ","15,823",,
Texas,Polk County,138400,531,431,$556 ,$692 ,$788 ,"$1,119 ","$1,148 ","51,353",,
Texas,Potter County,123550,474,391,$621 ,$713 ,$908 ,"$1,230 ","$1,421 ","117,415",,
Texas,Presidio County,94318,362,294,$560 ,$600 ,$757 ,"$1,075 ","$1,105 ","6,704",,
Texas,Rains County,160629,616,500,$572 ,$650 ,$773 ,"$1,041 ","$1,129 ","12,514",,
Texas,Randall County,218871,839,693,$621 ,$713 ,$908 ,"$1,230 ","$1,421 ","137,713",,
Texas,Reagan County,124083,476,386,$753 ,$807 ,"$1,018 ","$1,258 ","$1,486 ","3,849",,
Texas,Real County,142168,545,443,$641 ,$687 ,$867 ,"$1,221 ","$1,266 ","3,452",,
Texas,Red River County,89294,342,278,$560 ,$575 ,$757 ,$936 ,"$1,105 ","12,023",,
Texas,Reeves County,81382,312,253,$619 ,$734 ,$836 ,"$1,188 ","$1,221 ","15,976",,
Texas,Refugio County,107505,412,335,$575 ,$681 ,$777 ,$960 ,"$1,230 ","6,948",,
Texas,Roberts County,167034,640,520,$608 ,$652 ,$822 ,"$1,084 ","$1,200 ",854,,
Texas,Robertson County,132070,506,421,$759 ,$841 ,$975 ,"$1,385 ","$1,582 ","17,074",,
Texas,Rockwall County,379075,1453,1157,"$1,076 ","$1,150 ","$1,362 ","$1,736 ","$2,280 ","104,915",,
Texas,Runnels County,102230,392,318,$589 ,$605 ,$796 ,$984 ,"$1,079 ","10,264",,
Texas,Rusk County,153676,589,486,$638 ,$642 ,$845 ,"$1,070 ","$1,289 ","54,406",,
Texas,Sabine County,146061,560,455,$560 ,$664 ,$757 ,"$1,075 ","$1,105 ","10,542",,
Texas,San Augustine County,110519,424,344,$614 ,$631 ,$830 ,"$1,026 ","$1,212 ","8,237",,
Texas,San Jacinto County,135777,520,440,$560 ,$664 ,$757 ,"$1,023 ","$1,027 ","28,859",,
Texas,San Patricio County,156045,598,497,$822 ,$909 ,"$1,118 ","$1,474 ","$1,720 ","66,730",,
Texas,San Saba County,137395,527,428,$609 ,$625 ,$823 ,"$1,017 ","$1,202 ","6,055",,
Texas,Schleicher County,97709,375,304,$608 ,$652 ,$822 ,"$1,084 ","$1,200 ","2,793",,
Texas,Scurry County,107379,412,334,$647 ,$761 ,$874 ,"$1,080 ","$1,443 ","16,703",,
Texas,Shackelford County,114789,440,357,$608 ,$652 ,$822 ,"$1,084 ","$1,200 ","3,265",,
Texas,Shelby County,98086,376,305,$560 ,$597 ,$757 ,"$1,068 ","$1,221 ","25,274",,
Texas,Sherman County,125339,480,390,$560 ,$664 ,$757 ,"$1,075 ","$1,150 ","3,022",,
Texas,Smith County,212144,813,659,$852 ,$857 ,"$1,037 ","$1,308 ","$1,669 ","232,751",,
Texas,Somervell County,275042,1054,856,$616 ,$694 ,$833 ,"$1,183 ","$1,358 ","9,128",,
Texas,Starr County,90299,346,281,$560 ,$582 ,$757 ,$980 ,"$1,105 ","64,633",,
Texas,Stephens County,93313,358,291,$560 ,$595 ,$757 ,"$1,075 ","$1,105 ","9,366",,
Texas,Sterling County,74098,284,231,$659 ,$790 ,$992 ,"$1,314 ","$1,629 ","1,291",,
Texas,Stonewall County,69828,268,217,$608 ,$652 ,$822 ,"$1,084 ","$1,200 ","1,350",,
Texas,Sutton County,115291,442,359,$560 ,$640 ,$757 ,$998 ,"$1,105 ","3,776",,
Texas,Swisher County,101225,388,315,$560 ,$582 ,$757 ,"$1,023 ","$1,027 ","7,397",,
Texas,Tarrant County,288584,1106,881,$939 ,"$1,064 ","$1,269 ","$1,685 ","$2,098 ","2,102,515",,
Texas,Taylor County,184452,707,574,$688 ,$732 ,$945 ,"$1,288 ","$1,598 ","138,034",,
Texas,Terrell County,95951,368,299,$608 ,$652 ,$822 ,"$1,084 ","$1,200 ",776,,
Texas,Terry County,96076,368,299,$573 ,$588 ,$774 ,"$1,046 ","$1,050 ","12,337",,
Texas,Throckmorton County,70707,271,220,$560 ,$600 ,$757 ,"$1,070 ","$1,105 ","1,501",,
Texas,Titus County,131995,506,411,$575 ,$608 ,$757 ,"$1,008 ","$1,124 ","32,750",,
Texas,Tom Green County,181860,697,575,$659 ,$790 ,$992 ,"$1,314 ","$1,629 ","119,200",,
Texas,Travis County,519353,1991,1445,"$1,092 ","$1,236 ","$1,451 ","$1,867 ","$2,194 ","1,273,954",,
Texas,Trinity County,105119,403,327,$642 ,$660 ,$868 ,"$1,073 ","$1,329 ","14,651",,
Texas,Tyler County,110645,424,345,$560 ,$664 ,$757 ,"$1,004 ","$1,105 ","21,672",,
Texas,Upshur County,173732,666,550,$687 ,$786 ,$924 ,"$1,276 ","$1,467 ","41,753",,
Texas,Upton County,84020,322,262,$560 ,$664 ,$757 ,$998 ,"$1,105 ","3,657",,
Texas,Uvalde County,111775,428,348,$567 ,$664 ,$757 ,"$1,028 ","$1,296 ","26,741",,
Texas,Val Verde County,129860,498,404,$616 ,$620 ,$816 ,"$1,134 ","$1,191 ","49,025",,
Texas,Van Zandt County,166155,637,517,$621 ,$640 ,$840 ,"$1,193 ","$1,211 ","56,590",,
Texas,Victoria County,180862,693,578,$788 ,$861 ,"$1,068 ","$1,367 ","$1,563 ","92,084",,
Texas,Walker County,197553,757,615,$685 ,$849 ,"$1,031 ","$1,274 ","$1,765 ","72,971",,
Texas,Waller County,234902,900,761,$944 ,"$1,014 ","$1,208 ","$1,603 ","$2,058 ","55,246",,
Texas,Ward County,109012,418,339,$705 ,$724 ,$953 ,"$1,181 ","$1,391 ","11,998",,
Texas,Washington County,224931,862,700,$749 ,$801 ,$913 ,"$1,227 ","$1,477 ","35,882",,
Texas,Webb County,163199,626,549,$756 ,$760 ,$942 ,"$1,222 ","$1,349 ","276,652",,
Texas,Wharton County,160881,617,501,$598 ,$676 ,$808 ,"$1,141 ","$1,383 ","41,556",,
Texas,Wheeler County,105495,404,328,$560 ,$617 ,$757 ,$959 ,"$1,105 ","5,056",,
Texas,Wichita County,142363,546,442,$641 ,$707 ,$878 ,"$1,197 ","$1,362 ","132,230",,
Texas,Wilbarger County,85778,329,267,$560 ,$575 ,$757 ,$936 ,"$1,105 ","12,769",,
Texas,Willacy County,69451,266,216,$560 ,$575 ,$757 ,"$1,023 ","$1,027 ","21,358",,
Texas,Williamson County,430333,1650,1197,"$1,092 ","$1,236 ","$1,451 ","$1,867 ","$2,194 ","590,551",,
Texas,Wilson County,250471,960,780,$815 ,$961 ,"$1,165 ","$1,500 ","$1,849 ","51,070",,
Texas,Winkler County,78745,302,245,$566 ,$606 ,$765 ,"$1,087 ","$1,117 ","8,010",,
Texas,Wise County,308608,1183,942,$857 ,$872 ,$994 ,"$1,335 ","$1,399 ","69,984",,
Texas,Wood County,172686,662,538,$652 ,$657 ,$864 ,"$1,068 ","$1,262 ","45,539",,
Texas,Yoakum County,146187,560,455,$630 ,$747 ,$851 ,"$1,052 ","$1,243 ","8,713",,
Texas,Young County,121571,466,379,$563 ,$634 ,$761 ,"$1,003 ","$1,111 ","18,010",,
Texas,Zapata County,97709,375,304,$560 ,$629 ,$757 ,"$1,002 ","$1,105 ","14,179",,
Texas,Zavala County,62795,241,196,$560 ,$664 ,$757 ,$955 ,"$1,105 ","11,840",,
Utah,Beaver County,240636,922,702,$517 ,$595 ,$757 ,"$1,007 ","$1,204 ","6,710",,
Utah,Box Elder County,275865,1057,805,$629 ,$692 ,$911 ,"$1,216 ","$1,455 ","56,046",,
Utah,Cache County,397176,1523,1133,$583 ,$699 ,$877 ,"$1,246 ","$1,501 ","128,289",,
Utah,Carbon County,190775,731,557,$514 ,$611 ,$757 ,$982 ,"$1,296 ","20,463",,
Utah,Daggett County,231423,887,676,$541 ,$622 ,$792 ,"$1,043 ","$1,317 ",950,,
Utah,Davis County,479877,1840,1385,$811 ,$891 ,"$1,105 ","$1,535 ","$1,864 ","355,481",,
Utah,Duchesne County,251747,965,735,$566 ,$655 ,$829 ,"$1,093 ","$1,334 ","19,938",,
Utah,Emery County,189962,728,554,$517 ,$664 ,$757 ,$998 ,"$1,027 ","10,012",,
Utah,Garfield County,255947,981,747,$517 ,$664 ,$757 ,$936 ,"$1,205 ","5,051",,
Utah,Grand County,335753,1287,980,$568 ,$632 ,$832 ,"$1,182 ","$1,383 ","9,754",,
Utah,Iron County,289414,1109,845,$615 ,$757 ,$926 ,"$1,268 ","$1,585 ","54,839",,
Utah,Juab County,310255,1189,894,$880 ,$914 ,"$1,041 ","$1,479 ","$1,782 ","12,017",,
Utah,Kane County,277626,1064,810,$662 ,$761 ,$969 ,"$1,223 ","$1,314 ","7,886",,
Utah,Millard County,210015,805,613,$517 ,$595 ,$757 ,"$1,027 ","$1,286 ","13,188",,
Utah,Morgan County,526825,2020,1520,$811 ,$891 ,"$1,105 ","$1,535 ","$1,864 ","12,124",,
Utah,Piute County,243211,932,710,$517 ,$595 ,$757 ,"$1,075 ","$1,258 ","1,479",,
Utah,Rich County,274374,1052,801,$541 ,$622 ,$792 ,"$1,043 ","$1,317 ","2,483",,
Utah,Salt Lake County,497866,1909,1464,$924 ,"$1,112 ","$1,327 ","$1,843 ","$2,066 ","1,160,437",,
Utah,San Juan County,175735,674,513,$653 ,$664 ,$757 ,$946 ,"$1,044 ","15,308",,
Utah,Sanpete County,256083,982,747,$545 ,$606 ,$798 ,$986 ,"$1,179 ","30,939",,
Utah,Sevier County,223293,856,652,$517 ,$575 ,$757 ,"$1,007 ","$1,184 ","21,620",,
Utah,Summit County,879417,3371,2585,"$1,027 ","$1,070 ","$1,408 ","$1,740 ","$2,210 ","42,145",,
Utah,Tooele County,368262,1412,1083,$744 ,$796 ,"$1,034 ","$1,423 ","$1,770 ","72,259",,
Utah,Uintah County,266922,1023,779,$611 ,$698 ,$858 ,"$1,209 ","$1,469 ","35,734",,
Utah,Utah County,504059,1932,1452,$880 ,$914 ,"$1,041 ","$1,479 ","$1,782 ","636,235",,
Utah,Wasatch County,568937,2181,1661,$812 ,$904 ,"$1,190 ","$1,639 ","$1,956 ","34,091",,
Utah,Washington County,469037,1798,1298,$837 ,$898 ,"$1,089 ","$1,547 ","$1,864 ","177,556",,
Utah,Wayne County,278710,1068,814,$517 ,$595 ,$757 ,$936 ,"$1,258 ","2,711",,
Utah,Weber County,381484,1462,1101,$811 ,$891 ,"$1,105 ","$1,535 ","$1,864 ","260,213",,
Vermont,Addison County,316291,1212,997,$779 ,$878 ,"$1,117 ","$1,429 ","$1,515 ","36,777",,
Vermont,Bennington County,262964,1008,829,$763 ,$822 ,"$1,018 ","$1,337 ","$1,380 ","35,470",,
Vermont,Caledonia County,214703,823,677,$741 ,$770 ,$877 ,"$1,084 ","$1,501 ","29,993",,
Vermont,Chittenden County,398343,1527,1264,"$1,033 ","$1,163 ","$1,500 ","$1,854 ","$2,034 ","163,774",,
Vermont,Essex County,173029,663,545,$585 ,$654 ,$781 ,"$1,032 ","$1,085 ","6,163",,
Vermont,Franklin County,266383,1021,845,"$1,033 ","$1,163 ","$1,500 ","$1,854 ","$2,034 ","49,402",,
Vermont,Grand Isle County,338585,1298,1075,"$1,033 ","$1,163 ","$1,500 ","$1,854 ","$2,034 ","7,235",,
Vermont,Lamoille County,285764,1095,901,$801 ,$806 ,"$1,061 ","$1,343 ","$1,439 ","25,362",,
Vermont,Orange County,244090,936,769,$787 ,$793 ,"$1,043 ","$1,304 ","$1,436 ","28,892",,
Vermont,Orleans County,205203,787,647,$638 ,$747 ,$851 ,"$1,132 ","$1,244 ","27,037",,
Vermont,Rutland County,224710,861,708,$814 ,$834 ,$981 ,"$1,344 ","$1,620 ","58,191",,
Vermont,Washington County,287411,1102,906,$760 ,$869 ,"$1,144 ","$1,454 ","$1,551 ","58,409",,
Vermont,Windham County,271324,1040,855,$734 ,$873 ,"$1,089 ","$1,346 ","$1,477 ","42,222",,
Vermont,Windsor County,284371,1090,896,$757 ,$891 ,"$1,044 ","$1,454 ","$1,490 ","55,062",,
Virgina,Accomack County,209965,805,682,$492 ,$632 ,$720 ,"$1,001 ","$1,140 ","32,316",,
Virgina,Albemarle County,475512,1823,1545,"$1,024 ","$1,063 ","$1,264 ","$1,562 ","$1,959 ","109,330",,
Virgina,Alleghany County,146291,561,475,$584 ,$587 ,$739 ,$914 ,"$1,091 ","14,860",,
Virgina,Amelia County,246343,944,788,"$1,022 ","$1,044 ","$1,189 ","$1,556 ","$1,864 ","13,145",,
Virgina,Amherst County,189977,728,605,$742 ,$743 ,$863 ,"$1,164 ","$1,322 ","31,605",,
Virgina,Appomattox County,193884,743,618,$742 ,$743 ,$863 ,"$1,164 ","$1,322 ","15,911",,
Virgina,Arlington County,899985,3450,2936,"$1,539 ","$1,567 ","$1,785 ","$2,260 ","$2,713 ","236,842",,
Virgina,Augusta County,254329,975,827,$729 ,$734 ,$917 ,"$1,255 ","$1,531 ","75,558",,
Virgina,Bath County,202021,774,657,$482 ,$562 ,$706 ,$938 ,"$1,044 ","4,147",,
Virgina,Bedford County,258716,992,824,$742 ,$743 ,$863 ,"$1,164 ","$1,322 ","78,997",,
Virgina,Bland County,138347,530,450,$479 ,$559 ,$702 ,$997 ,"$1,038 ","6,280",,
Virgina,Botetourt County,279948,1073,901,$617 ,$700 ,$879 ,"$1,187 ","$1,316 ","33,419",,
Virgina,Brunswick County,137125,526,446,$479 ,$534 ,$702 ,$901 ,"$1,062 ","16,231",,
Virgina,Buchanan County,88361,339,287,$605 ,$616 ,$702 ,$906 ,$952 ,"21,004",,
Virgina,Buckingham County,159246,610,518,$508 ,$631 ,$719 ,$949 ,"$1,063 ","17,148",,
Virgina,Campbell County,191686,735,611,$742 ,$743 ,$863 ,"$1,164 ","$1,322 ","54,885",,
Virgina,Caroline County,251969,966,806,$894 ,$918 ,"$1,047 ","$1,385 ","$1,656 ","30,725",,
Virgina,Carroll County,137981,529,448,$479 ,$597 ,$702 ,$997 ,"$1,038 ","29,791",,
Virgina,Charles City County,205367,787,657,"$1,022 ","$1,044 ","$1,189 ","$1,556 ","$1,864 ","6,963",,
Virgina,Charlotte County,136758,524,444,$479 ,$559 ,$702 ,$893 ,$952 ,"11,880",,
Virgina,Chesterfield County,319365,1224,1022,"$1,022 ","$1,044 ","$1,189 ","$1,556 ","$1,864 ","352,802",,
Virgina,Clarke County,411693,1578,1343,$617 ,$700 ,$879 ,"$1,187 ","$1,316 ","14,619",,
Virgina,Craig County,203845,781,656,$816 ,$822 ,"$1,081 ","$1,427 ","$1,850 ","5,131",,
Virgina,Culpeper County,365300,1400,1187,$816 ,$822 ,"$1,081 ","$1,427 ","$1,850 ","52,605",,
Virgina,Cumberland County,178580,685,571,$611 ,$713 ,$895 ,"$1,106 ","$1,397 ","9,932",,
Virgina,Dickenson County,98994,379,322,$479 ,$616 ,$702 ,$874 ,"$1,088 ","14,318",,
Virgina,Dinwiddie County,205856,789,659,"$1,022 ","$1,044 ","$1,189 ","$1,556 ","$1,864 ","28,544",,
Virgina,Essex County,247852,950,805,$594 ,$685 ,$870 ,"$1,075 ","$1,287 ","10,953",,
Virgina,Fairfax County,695087,2665,2267,"$1,539 ","$1,567 ","$1,785 ","$2,260 ","$2,713 ","1,147,532",,
Virgina,Fauquier County,511651,1961,1669,"$1,539 ","$1,567 ","$1,785 ","$2,260 ","$2,713 ","71,222",,
Virgina,Floyd County,208621,800,678,$541 ,$559 ,$702 ,$997 ,"$1,093 ","15,749",,
Virgina,Fluvanna County,274884,1054,893,"$1,024 ","$1,063 ","$1,264 ","$1,562 ","$1,959 ","27,270",,
Virgina,Franklin County,218967,839,705,$576 ,$602 ,$792 ,$979 ,"$1,087 ","56,042",,
Virgina,Frederick County,329732,1264,1001,$868 ,$868 ,"$1,117 ","$1,444 ","$1,886 ","89,313",,
Virgina,Giles County,147488,565,476,$494 ,$616 ,$702 ,$939 ,$999 ,"16,720",,
Virgina,Gloucester County,278578,1068,900,$993 ,"$1,015 ","$1,193 ","$1,676 ","$2,042 ","37,348",,
Virgina,Goochland County,458927,1759,1468,"$1,022 ","$1,044 ","$1,189 ","$1,556 ","$1,864 ","23,753",,
Virgina,Grayson County,125759,482,409,$479 ,$616 ,$702 ,$963 ,"$1,051 ","15,550",,
Virgina,Greene County,276875,1061,899,"$1,024 ","$1,063 ","$1,264 ","$1,562 ","$1,959 ","19,819",,
Virgina,Greensville County,143847,551,467,$522 ,$581 ,$764 ,"$1,032 ","$1,036 ","11,336",,
Virgina,Halifax County,141891,544,461,$479 ,$534 ,$702 ,$926 ,$972 ,"33,911",,
Virgina,Hanover County,367068,1407,1174,"$1,022 ","$1,044 ","$1,189 ","$1,556 ","$1,864 ","107,766",,
Virgina,Henrico County,314717,1206,1007,"$1,022 ","$1,044 ","$1,189 ","$1,556 ","$1,864 ","330,818",,
Virgina,Henry County,114760,440,373,$530 ,$534 ,$702 ,$885 ,"$1,000 ","50,557",,
Virgina,Highland County,212532,815,691,$482 ,$562 ,$706 ,$938 ,"$1,044 ","2,190",,
Virgina,Isle of Wight County,323151,1239,1044,$993 ,"$1,015 ","$1,193 ","$1,676 ","$2,042 ","37,109",,
Virgina,James City County,405392,1554,1310,$993 ,"$1,015 ","$1,193 ","$1,676 ","$2,042 ","76,523",,
Virgina,King and Queen County,224081,859,717,$608 ,$621 ,$718 ,"$1,027 ","$1,109 ","7,025",,
Virgina,King George County,376300,1442,1223,$738 ,$848 ,"$1,081 ","$1,536 ","$1,599 ","26,836",,
Virgina,King William County,249890,958,799,"$1,022 ","$1,044 ","$1,189 ","$1,556 ","$1,864 ","17,148",,
Virgina,Lancaster County,314337,1205,1022,$636 ,$742 ,$932 ,"$1,152 ","$1,264 ","10,603",,
Virgina,Lee County,107671,413,350,$479 ,$616 ,$702 ,$898 ,"$1,038 ","23,423",,
Virgina,Loudoun County,659989,2530,2153,"$1,539 ","$1,567 ","$1,785 ","$2,260 ","$2,713 ","413,538",,
Virgina,Louisa County,272885,1046,873,$755 ,$769 ,$876 ,"$1,223 ","$1,499 ","37,591",,
Virgina,Lunenburg County,146047,560,475,$479 ,$616 ,$702 ,$993 ,"$1,202 ","12,196",,
Virgina,Madison County,315192,1208,1024,$723 ,$727 ,$957 ,"$1,183 ","$1,450 ","13,261",,
Virgina,Mathews County,274097,1051,886,$993 ,"$1,015 ","$1,193 ","$1,676 ","$2,042 ","8,834",,
Virgina,Mecklenburg County,162057,621,527,$491 ,$631 ,$719 ,$966 ,"$1,005 ","30,587",,
Virgina,Middlesex County,320081,1227,1040,$621 ,$724 ,$910 ,"$1,125 ","$1,346 ","10,582",,
Virgina,Montgomery County,296771,1138,957,$743 ,$801 ,$935 ,"$1,328 ","$1,600 ","98,535",,
Virgina,Nelson County,275235,1055,894,"$1,024 ","$1,063 ","$1,264 ","$1,562 ","$1,959 ","14,930",,
Virgina,New Kent County,343828,1318,1100,"$1,022 ","$1,044 ","$1,189 ","$1,556 ","$1,864 ","23,091",,
Virgina,Northampton County,216076,828,702,$533 ,$685 ,$780 ,"$1,095 ","$1,160 ","11,710",,
Virgina,Northumberland County,357601,1371,1162,$588 ,$685 ,$861 ,"$1,223 ","$1,274 ","12,095",,
Virgina,Nottoway County,185033,709,601,$516 ,$663 ,$755 ,"$1,056 ","$1,162 ","15,232",,
Virgina,Orange County,298693,1145,971,$708 ,$713 ,$936 ,"$1,251 ","$1,416 ","37,051",,
Virgina,Page County,206788,793,672,$495 ,$621 ,$725 ,$946 ,"$1,241 ","23,902",,
Virgina,Patrick County,146658,562,477,$479 ,$616 ,$702 ,$909 ,"$1,038 ","17,608",,
Virgina,Powhatan County,341504,1309,1092,"$1,022 ","$1,044 ","$1,189 ","$1,556 ","$1,864 ","60,354",,
Virgina,Prince Edward County,195177,748,634,$598 ,$665 ,$875 ,"$1,082 ","$1,294 ","29,652",,
Virgina,Prince George County,260898,1000,835,"$1,022 ","$1,044 ","$1,189 ","$1,556 ","$1,864 ","22,802",,
Virgina,Prince William County,481178,1845,1570,"$1,539 ","$1,567 ","$1,785 ","$2,260 ","$2,713 ","38,353",,
Virgina,Pulaski County,178972,686,577,$590 ,$616 ,$702 ,$980 ,"$1,202 ","470,335",,
Virgina,Rappahannock County,461606,1770,1500,$857 ,$862 ,"$1,047 ","$1,395 ","$1,586 ","34,027",,
Virgina,Richmond County,220353,845,716,$590 ,$688 ,$864 ,"$1,068 ","$1,278 ","7,370",,
Virgina,Roanoke County,264949,1016,853,$617 ,$700 ,$879 ,"$1,187 ","$1,316 ","9,023",,
Virgina,Rockbridge County,243941,935,793,$520 ,$660 ,$762 ,"$1,030 ","$1,033 ","94,186",,
Virgina,Rockingham County,264673,1015,860,$718 ,$723 ,$951 ,"$1,246 ","$1,628 ","22,573",,
Virgina,Russell County,119771,459,389,$479 ,$534 ,$702 ,$868 ,$952 ,"81,948",,
Virgina,Scott County,118730,455,366,$524 ,$546 ,$702 ,$920 ,"$1,012 ","26,586",,
Virgina,Shenandoah County,260562,999,847,$550 ,$635 ,$828 ,"$1,176 ","$1,258 ","21,566",,
Virgina,Smyth County,117082,449,381,$466 ,$588 ,$702 ,$905 ,"$1,180 ","43,616",,
Virgina,Southampton County,218154,836,709,$703 ,$718 ,$843 ,"$1,128 ","$1,443 ","30,104",,
Virgina,Spotsylvania County,346476,1328,1130,"$1,539 ","$1,567 ","$1,785 ","$2,260 ","$2,713 ","17,631",,
Virgina,Stafford County,434578,1666,1418,"$1,539 ","$1,567 ","$1,785 ","$2,260 ","$2,713 ","136,215",,
Virgina,Surry County,239577,918,774,$479 ,$559 ,$702 ,$997 ,"$1,202 ","152,882",,
Virgina,Sussex County,153873,590,492,"$1,022 ","$1,044 ","$1,189 ","$1,556 ","$1,864 ","6,422",,
Virgina,Tazewell County,121848,467,396,$479 ,$540 ,$702 ,$868 ,"$1,046 ","11,159",,
Virgina,Warren County,290272,1113,947,$685 ,$784 ,"$1,031 ","$1,365 ","$1,765 ","40,595",,
Virgina,Washington County,190119,729,585,$524 ,$546 ,$702 ,$920 ,"$1,012 ","40,164",,
Virgina,Westmoreland County,243330,933,791,$599 ,$667 ,$877 ,"$1,246 ","$1,487 ","53,740",,
Virgina,Wise County,104494,401,340,$479 ,$574 ,$702 ,$941 ,$952 ,"18,015",,
Virgina,Wythe County,156924,602,510,$486 ,$547 ,$712 ,$880 ,"$1,219 ","37,383",,
Virgina,York County,419321,1607,1355,$993 ,"$1,015 ","$1,193 ","$1,676 ","$2,042 ","28,684",,
Washington,Adams County,207500,795,624,$663 ,$795 ,$906 ,"$1,264 ","$1,551 ","19,983",,
Washington,Asotin County,262754,1007,784,$615 ,$717 ,$925 ,"$1,314 ","$1,583 ","22,582",,
Washington,Benton County,358194,1373,1105,$704 ,$855 ,"$1,060 ","$1,423 ","$1,792 ","204,390",,
Washington,Chelan County,446565,1712,1364,$748 ,$917 ,"$1,126 ","$1,546 ","$1,791 ","77,200",,
Washington,Clallam County,375380,1439,1130,$749 ,$857 ,"$1,127 ","$1,597 ","$1,759 ","77,331",,
Washington,Clark County,466489,1788,1452,"$1,416 ","$1,512 ","$1,735 ","$2,451 ","$2,903 ","488,241",,
Washington,Columbia County,240942,924,725,$650 ,$743 ,$978 ,"$1,220 ","$1,655 ","3,985",,
Washington,Cowlitz County,371761,1425,1132,$707 ,$808 ,"$1,055 ","$1,499 ","$1,806 ","110,593",,
Washington,Douglas County,351733,1348,1075,$748 ,$917 ,"$1,126 ","$1,546 ","$1,791 ","43,429",,
Washington,Ferry County,227780,873,685,$563 ,$644 ,$847 ,"$1,203 ","$1,433 ","7,627",,
Washington,Franklin County,328323,1259,1012,$704 ,$855 ,"$1,060 ","$1,423 ","$1,792 ","95,222",,
Washington,Garfield County,200651,769,604,$520 ,$687 ,$783 ,"$1,087 ","$1,325 ","2,225",,
Washington,Grant County,271160,1039,816,$597 ,$701 ,$876 ,"$1,244 ","$1,424 ","97,733",,
Washington,Grays Harbor County,296275,1136,892,$588 ,$711 ,$885 ,"$1,257 ","$1,515 ","75,061",,
Washington,Island County,514520,1972,1548,$917 ,$923 ,"$1,215 ","$1,726 ","$2,080 ","85,141",,
Washington,Jefferson County,453948,1740,1366,$754 ,$885 ,"$1,046 ","$1,486 ","$1,790 ","32,221",,
Washington,King County,817547,3134,2531,"$1,674 ","$1,739 ","$2,044 ","$2,796 ","$3,285 ","2,252,782",,
Washington,Kitsap County,491622,1885,1505,"$1,174 ","$1,368 ","$1,765 ","$2,435 ","$2,909 ","271,473",,
Washington,Kittitas County,385319,1477,1159,$750 ,$858 ,"$1,129 ","$1,604 ","$1,932 ","47,935",,
Washington,Klickitat County,350534,1344,1055,$775 ,$781 ,"$1,027 ","$1,390 ","$1,444 ","22,425",,
Washington,Lewis County,332537,1275,1001,$680 ,$792 ,"$1,023 ","$1,392 ","$1,623 ","80,707",,
Washington,Lincoln County,218647,838,658,$589 ,$674 ,$887 ,"$1,152 ","$1,518 ","10,939",,
Washington,Mason County,341401,1309,1027,$710 ,$938 ,"$1,069 ","$1,504 ","$1,529 ","66,768",,
Washington,Okanogan County,245374,941,738,$597 ,$718 ,$899 ,"$1,277 ","$1,539 ","42,243",,
